Ano,IdServicio,servicio_salud,IdComuna,comuna,IdEstablecimiento,establecimiento,tipo_establecimiento,dependencia,nivel_atencion,estado_funcionamiento,es_aps,numerador,rem_reporta,denominador,denominador_directo,indicador_id,nombre_indicador,grupo_indicador,unidad,estado_calculo,metodo_calculo
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111382,Centro de Salud Familiar Presidenta Michelle Bachelet,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1683.0,True,4666.128,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111383,Centro de Salud Familiar Dr. Luis Ferrada,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1176.0,True,3073.155,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111400,Centro Comunitario de Salud Familiar Rinconada de Maipú,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Primario,Vigente en Operación Habitual,True,62.0,True,3.198,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111704,Centro Comunitario de Salud Familiar Futramapu,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Primario,Vigente en Operación Habitual,True,114.0,True,21.156,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111780,Centro Comunitario de Salud Familiar Europa,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Primario,Vigente en Operación Habitual,True,33.0,True,16.728,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111782,Centro Comunitario de Salud Familiar El Abrazo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Cerrado,True,0.0,False,80.811,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,167.0,True,268.755,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,111784,Centro Comunitario de Salud Familiar Bueras,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,155.0,True,140.343,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,200643,Centro Comunitario de Salud Familiar Los Bosquinos,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,95.0,True,29.151,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,201129,Centro Comunitario de Salud Familiar LUMEN,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,91.0,True,46.002,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,11,Servicio de Salud Metropolitano Central,13119,Maipú,201674,CESFAM El Abrazo Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,406.0,True,826.683,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112317,Centro de Salud Familiar Ossandon,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1032.0,True,1240.086,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112320,Centro de Salud Familiar Juan Pablo II ( La Reina),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,506.0,True,1878.702,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112717,Centro Comunitario de Salud Familiar Dragones de La Reina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,1480.551,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,200080,Centro Odontológico La Reina,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,7.503,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1353.0,True,3514.725,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2093.0,True,5652.465,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1638.0,True,4548.54,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,2.0,True,1.353,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,156.579,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,1.353,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1371.0,True,4892.817,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1352.0,True,4934.883,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,902.0,True,4050.636,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112323,Centro Odontológico Macul,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,3.444,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1651.0,True,4762.683,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2135.0,True,5365.506,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,3.567,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112314,Centro de Salud Familiar La Faena,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1181.0,True,3916.812,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112315,Centro de Salud Familiar San Luis,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,712.0,True,2426.667,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1486.0,True,4687.899,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112318,Centro de Salud Familiar Lo Hermida,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,977.0,True,2949.294,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,687.0,True,2357.049,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,722.0,True,2436.015,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,26.199,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,982.0,True,3259.992,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,965.0,True,3350.397,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,584.0,True,1968.738,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,826.0,True,2712.765,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,12.669,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200188,Centro de Especialidades Odontológicas Leng,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,4.428,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,10.578,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,588.0,True,2245.611,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1242.0,True,3648.549,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1137.0,True,3125.922,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,853.0,True,2816.085,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,640.0,True,2318.181,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,968.0,True,3219.771,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1011.0,True,2571.069,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,170.0,True,398.151,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,259.0,True,467.4,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1369.0,True,4097.745,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1174.0,True,3369.831,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,129.0,True,338.004,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,818.0,True,2678.817,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,921.0,True,2775.249,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,865.0,True,2692.593,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,711.0,True,2045.121,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,488.0,True,1730.487,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1323.0,True,3708.819,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,80.811,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,879.0,True,2766.024,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1285.0,True,3002.43,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,206.0,True,508.974,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,749.0,True,2145.366,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,556.0,True,1800.597,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,804.0,True,2917.56,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,208.0,True,762.846,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,178.0,True,315.741,True,8,Cobertura efectiva (tasa de control poblacional) de DM2,DM2 y seguimiento,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS."
