AnoIndicador,AnoInscritos,BasePago,IdEstablecimiento,IdEstablecimiento_denominador_original,servicio_salud_denominador,dependencia_denominador,comuna_denominador,establecimiento_denominador,poblacion_inscrita_validada_15_mas,poblacion_inscrita_validada_15_mas_hombres,poblacion_inscrita_validada_15_mas_mujeres,poblacion_estimada_hta_15_mas,poblacion_estimada_dm2_15_mas,EstablecimientoCodigoAntiguo_master,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo_master,RegionGlosa_master,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2023,2022,2023,110370,110370,Servicio de Salud Metropolitano Occidente,Municipal,El Monte,Centro de Salud Familiar El Monte,25715,12657,13057,7097.34,3162.945,10-370,110370,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Monte,Municipal,Primario,13602,El Monte,Vigente en Operación Habitual,True,False
2023,2022,2023,110375,110375,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Centro de Salud Familiar Isla de Maipo,20350,10553,9797,5616.6,2503.05,10-375,110375,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Isla de Maipo,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110378,110378,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro de Salud Familiar Dr. Edelberto Elgueta,30664,15228,15436,8463.264,3771.672,10-378,110378,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Edelberto Elgueta,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110379,110379,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro de Salud Familiar Dr. Francisco Boris Soler,25874,12062,13812,7141.224,3182.502,10-379,110379,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Francisco Boris Soler,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110380,110380,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro de Salud Familiar San Manuel,8680,4420,4260,2395.68,1067.64,10-380,110380,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Manuel,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110381,110381,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro de Salud Rural Alfarera Rosa Reyes Vilches,4814,2351,2463,1328.664,592.122,10-381,110381,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110385,110385,Servicio de Salud Metropolitano Occidente,Municipal,María Pinto,Centro de Salud Familiar Adriana Madrid De Costabal,5734,2771,2963,1582.584,705.282,10-385,110385,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Adriana Madrid De Costabal,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2023,2022,2023,110387,110387,Servicio de Salud Metropolitano Occidente,Municipal,San Pedro,Centro de Salud Familiar San Pedro,8004,4036,3968,2209.104,984.492,10-387,110387,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Pedro,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2023,2022,2023,110390,110390,Servicio de Salud Metropolitano Occidente,Municipal,Talagante,Centro de Salud Familiar Dr. Alberto Allende Jones,45670,21154,24516,12604.92,5617.41,10-390,110390,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alberto Allende Jones,Municipal,Primario,13601,Talagante,Vigente en Operación Habitual,True,False
2023,2022,2023,110393,110393,Servicio de Salud Metropolitano Occidente,Municipal,Alhué,Centro de Salud Familiar Villa Alhué,5454,2809,2645,1505.304,670.842,10-393,110393,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Alhué,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2023,2022,2023,110400,110400,Servicio de Salud Metropolitano Occidente,Municipal,Talagante,Posta de Salud Rural Aliro Cárcarmo (Lonquén),264,120,144,72.864,32.472,10-400,110400,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Aliro Cárcarmo (Lonquén),Municipal,Primario,13601,Talagante,Vigente en Operación Habitual,True,False
2023,2022,2023,110410,110410,Servicio de Salud Metropolitano Occidente,Municipal,Pudahuel,Centro Comunitario de Salud Familiar Irene Frei Montalva,23,10,13,6.348,2.829,10-410,110410,110351,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Irene Frei Montalva,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2023,2022,2023,110425,110425,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Centro de Salud Familiar La Islita,3679,1456,2223,1015.404,452.517,10-425,110425,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Islita,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110430,110430,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Posta de Salud Rural San Antonio de Naltagua,480,193,287,132.48,59.04,10-430,110430,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural San Antonio de Naltagua,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110431,110431,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Posta de Salud Rural Gacitúa,580,233,347,160.08,71.34,10-431,110431,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Gacitúa,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110432,110432,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),589,287,302,162.564,72.447,10-432,110432,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Las Mercedes ( Isla de Maipo ),Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110440,110440,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Posta de Salud Rural Bollenar,5737,2767,2970,1583.412,705.651,10-440,110440,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Bollenar,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110445,110445,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Posta de Salud Rural Pahuilmo,3872,1912,1960,1068.672,476.256,10-445,110445,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pahuilmo,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110455,110455,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Posta de salud Rural Pabellón,1087,395,692,300.012,133.701,10-455,110455,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pabellón,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110465,110465,Servicio de Salud Metropolitano Occidente,Municipal,María Pinto,Posta de Salud Rural Santa Emilia,2743,1350,1393,757.068,337.389,10-465,110465,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Emilia,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2023,2022,2023,110470,110470,Servicio de Salud Metropolitano Occidente,Municipal,María Pinto,Posta de Salud Rural Las Mercedes ( María Pinto ),1282,628,654,353.832,157.686,10-470,110470,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Las Mercedes ( María Pinto ),Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2023,2022,2023,110475,110475,Servicio de Salud Metropolitano Occidente,Municipal,María Pinto,Posta de Salud Rural Chorombo,2574,1248,1326,710.424,316.602,10-475,110475,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Chorombo,Municipal,Primario,13504,Maria Pinto,Vigente en Operación Habitual,True,False
2023,2022,2023,110477,110477,Servicio de Salud Metropolitano Occidente,Servicio de Salud,Curacaví,Centro Comunitario de Salud Familiar María Salas,355,130,225,97.98,43.665,10-477,110477,110160,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar María Salas,Servicio de Salud,Primario,13503,Curacaví,Vigente en Operación Habitual,True,False
2023,2022,2023,110485,110485,Servicio de Salud Metropolitano Occidente,Municipal,San Pedro,Posta de Salud Rural Loica,789,369,420,217.764,97.047,10-485,110485,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Loica,Municipal,Primario,13505,San Pedro,Cerrado,True,False
2023,2022,2023,110490,110490,Servicio de Salud Metropolitano Occidente,Municipal,San Pedro,Posta de Salud Rural La Manga,358,164,194,98.808,44.034,10-490,110490,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural La Manga,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2023,2022,2023,110492,110492,Servicio de Salud Metropolitano Occidente,Municipal,San Pedro,Posta de Salud Rural Nihue,319,158,161,88.044,39.237,10-492,110492,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Nihue,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2023,2022,2023,110495,110495,Servicio de Salud Metropolitano Occidente,Municipal,San Pedro,Posta de Salud Rural El Prado,728,334,394,200.928,89.544,10-495,110495,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural El Prado,Municipal,Primario,13505,San Pedro,Vigente en Operación Habitual,True,False
2023,2022,2023,110503,110503,Servicio de Salud Metropolitano Occidente,Municipal,Alhué,Posta de Salud Rural Hacienda Alhué,450,215,235,124.2,55.35,10-503,110503,110393,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Hacienda Alhué,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2023,2022,2023,110505,110505,Servicio de Salud Metropolitano Occidente,Municipal,Alhué,Posta de Salud Rural Pichi,12,9,3,3.312,1.476,10-505,110505,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Pichi,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2023,2022,2023,110510,110510,Servicio de Salud Metropolitano Occidente,Municipal,Alhué,Posta de Salud Rural El Asiento,44,17,27,12.144,5.412,10-510,110510,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural El Asiento,Municipal,Primario,13502,Alhué,Vigente en Operación Habitual,True,False
2023,2022,2023,110515,110515,Servicio de Salud Metropolitano Occidente,Municipal,Alhué,Posta de Salud Rural Santa María,6,4,2,1.656,0.738,10-515,110515,,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural (PSR),Posta de Salud Rural Santa María,Municipal,Primario,13502,Alhué,Cerrado,True,False
2023,2022,2023,110627,110627,Servicio de Salud Metropolitano Occidente,Municipal,Pudahuel,Centro Comunitario de Salud Mental,1,0,1,0.276,0.123,10-627,110627,110010,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Mental  (COSAM),COSAM Municipal de Pudahuel,Municipal,Secundario,13124,Pudahuel,Vigente en Operación Habitual,False,False
2023,2022,2023,110720,110720,Servicio de Salud Metropolitano Occidente,Municipal,Quinta Normal,Centro Comunitario de Salud Familiar Catamarca,14,7,7,3.864,1.722,10-720,110720,110320,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Catamarca,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2023,2022,2023,110725,110725,Servicio de Salud Metropolitano Occidente,Municipal,Quinta Normal,Centro Comunitario de Salud Familiar Antumalal,10,4,6,2.76,1.23,10-725,110725,110325,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Antumalal,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2023,2022,2023,110735,110735,Servicio de Salud Metropolitano Occidente,Municipal,Cerro Navia,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),24,14,10,6.624,2.952,10-735,110735,110335,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2023,2022,2023,110750,110750,Servicio de Salud Metropolitano Occidente,Municipal,Pudahuel,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,3,0,3,0.828,0.369,10-750,110750,110350,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2023,2022,2023,110752,110752,Servicio de Salud Metropolitano Occidente,Municipal,Pudahuel,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,23,11,12,6.348,2.829,10-752,110752,110354,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2023,2022,2023,110754,110754,Servicio de Salud Metropolitano Occidente,Municipal,Pudahuel,Centro Comunitario de Salud Familiar Río Claro,11,7,4,3.036,1.353,10-754,110754,110354,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Río Claro,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2023,2022,2023,110760,110760,Servicio de Salud Metropolitano Occidente,Servicio de Salud,Curacaví,Centro Comunitario de Salud Familiar Curacaví,847,284,563,233.772,104.181,10-760,110760,110160,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Valmi  Aguirre,Servicio de Salud,Primario,13503,Curacaví,Vigente en Operación Habitual,True,False
2023,2022,2023,110775,110775,Servicio de Salud Metropolitano Occidente,Municipal,Isla De Maipo,Centro Comunitario de Salud Familiar La Islita,852,306,546,235.152,104.796,10-775,110775,110375,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Islita,Municipal,Primario,13603,Isla de Maipo,Vigente en Operación Habitual,True,False
2023,2022,2023,110778,110778,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,2291,818,1473,632.316,281.793,10-778,110778,110378,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110781,110781,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,1646,668,978,454.296,202.458,10-781,110781,200965,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,110783,110783,Servicio de Salud Metropolitano Occidente,Municipal,Melipilla,Centro Comunitario de Salud Familiar Codigua,776,300,476,214.176,95.448,10-783,110783,110380,13,Metropolitana de Santiago,10,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Codigua,Municipal,Primario,13501,Melipilla,Vigente en Operación Habitual,True,False
2023,2022,2023,111300,111300,Servicio de Salud Metropolitano Central,Servicio de Salud,Santiago,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,43479,17904,25567,12000.204,5347.917,11-300,111300,,13,Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2023,2022,2023,111301,111301,Servicio de Salud Metropolitano Central,Servicio de Salud,Santiago,Centro de Salud Familiar Nº 5,20576,8476,12100,5678.976,2530.848,11-301,111301,,13,Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Nº 5,Servicio de Salud,Primario,13101,Santiago,Vigente en Operación Habitual,True,False
2023,2022,2023,111302,111302,Servicio de Salud Metropolitano Central,Servicio de Salud,Estación Central,Centro de Salud Familiar Padre Vicente Irarrázabal,16244,7568,8676,4483.344,1998.012,11-302,111302,,13,Metropolitana de Santiago,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Vicente Irarrázabal,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
