Ano,indicador_id,nombre_indicador,grupo_indicador,unidad,estado_calculo,metodo_calculo,numerador,denominador,establecimientos_reportantes,establecimientos_con_denominador,nivel,calculable,valor,IdServicio,servicio_salud,IdComuna,comuna,IdEstablecimiento,establecimiento,tipo_establecimiento,dependencia,nivel_atencion,estado_funcionamiento,es_aps,valor_orden
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",21.0,47.0,1,1,establecimiento,True,44.680851063829785,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109410,Posta de Salud Rural La Capilla de Caleu,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,44.680851063829785
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",13.0,43.0,1,1,establecimiento,True,30.23255813953488,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109412,Posta de Salud Rural Montenegro,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,30.23255813953488
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",44.0,59.0,1,1,establecimiento,True,74.57627118644068,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109413,Posta de Salud Rural Rungue,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,74.57627118644068
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",99.0,186.0,1,1,establecimiento,True,53.2258064516129,09,Servicio de Salud Metropolitano Norte,13303,Tiltil,109414,Posta de Salud Rural Polpaico,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,53.2258064516129
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",0.0,437.0,0,1,establecimiento,True,0.0,10,Servicio de Salud Metropolitano Occidente,13101,Santiago,110100,"Hospital San Juan de Dios (Santiago, Santiago)",Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,0.0
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1845.0,1992.0,1,1,establecimiento,True,92.62048192771084,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110120,Hospital  Félix Bulnes Cerda,Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,92.62048192771084
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1555.0,2335.0,1,1,establecimiento,True,66.59528907922912,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110330,Centro de Salud Familiar Dr. Adalberto Steeger,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,66.59528907922912
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",689.0,1411.0,1,1,establecimiento,True,48.83061658398299,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110331,Centro de Salud Familiar Lo Amor,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,48.83061658398299
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",238.0,1956.0,1,1,establecimiento,True,12.167689161554192,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110335,Centro de Salud Familiar Cerro Navia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,12.167689161554192
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1716.0,2247.0,1,1,establecimiento,True,76.36849132176235,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110355,Centro de Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,76.36849132176235
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",266.0,291.0,1,1,establecimiento,True,91.40893470790378,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,91.40893470790378
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",685.0,2156.0,1,1,establecimiento,True,31.77179962894249,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,31.77179962894249
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1210.0,2225.0,1,1,establecimiento,True,54.382022471910105,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,54.382022471910105
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",782.0,2655.0,1,1,establecimiento,True,29.453860640301315,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,29.453860640301315
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1365.0,1769.0,1,1,establecimiento,True,77.16223855285472,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110345,Centro de Salud Familiar Dr. Carlos Avendaño,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,77.16223855285472
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",877.0,970.0,1,1,establecimiento,True,90.41237113402062,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110300,Centro de Referencia de Salud Salvador Allende,Centro de Referencia de Salud (CRS),Servicio de Salud,Secundario,Vigente en Operación Habitual,False,90.41237113402062
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",2248.0,3150.0,1,1,establecimiento,True,71.36507936507937,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110350,Centro de Salud Familiar Pudahuel Estrella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,71.36507936507937
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1842.0,2342.0,1,1,establecimiento,True,78.65072587532023,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110351,Centro de Salud Familiar Pudahuel Poniente,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,78.65072587532023
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1863.0,2163.0,1,1,establecimiento,True,86.13037447988904,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110352,Centro de Salud Familiar Dr. Gustavo Molina,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,86.13037447988904
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1203.0,1388.0,1,1,establecimiento,True,86.67146974063401,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,86.67146974063401
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",2039.0,2059.0,1,1,establecimiento,True,99.02865468674113,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110354,Centro de Salud Familiar Violeta Parra,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,99.02865468674113
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",176.0,283.0,1,1,establecimiento,True,62.19081272084806,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110410,Centro Comunitario de Salud Familiar Irene Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,62.19081272084806
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",220.0,232.0,1,1,establecimiento,True,94.82758620689656,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110750,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,94.82758620689656
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",189.0,195.0,1,1,establecimiento,True,96.92307692307692,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110752,Centro Comunitario de Salud Familiar Padre Félix Gutiérrez Donoso,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,96.92307692307692
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",118.0,118.0,1,1,establecimiento,True,100.0,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110754,Centro Comunitario de Salud Familiar Río Claro,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,100.0
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",174.0,179.0,1,1,establecimiento,True,97.20670391061452,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110756,Centro Comunitario de Salud Familiar Mar Caribe,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,97.20670391061452
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",205.0,213.0,1,1,establecimiento,True,96.24413145539906,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,110758,Centro Comunitario de Salud Familiar Santa Corina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,96.24413145539906
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1.0,69.0,1,1,establecimiento,True,1.4492753623188406,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,201353,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,1.4492753623188406
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1162.0,1212.0,1,1,establecimiento,True,95.87458745874588,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110310,Centro de Salud Familiar Andes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Primario,Vigente en Operación Habitual,True,95.87458745874588
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",969.0,2207.0,1,1,establecimiento,True,43.90575441776166,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110320,Centro de Salud Familiar Lo Franco,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,43.90575441776166
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1160.0,1782.0,1,1,establecimiento,True,65.09539842873177,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110325,Centro de Salud Familiar Garín,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,65.09539842873177
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",185.0,404.0,1,1,establecimiento,True,45.79207920792079,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110720,Centro Comunitario de Salud Familiar Catamarca,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,45.79207920792079
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",237.0,314.0,1,1,establecimiento,True,75.47770700636943,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,110725,Centro Comunitario de Salud Familiar Antumalal,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,75.47770700636943
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",125.0,185.0,1,1,establecimiento,True,67.56756756756756,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,200342,Centro Comunitario de Salud Familiar Plaza México,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,67.56756756756756
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",2091.0,2677.0,1,1,establecimiento,True,78.10982443033247,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110360,Centro de Salud Familiar Renca,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,78.10982443033247
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1270.0,1462.0,1,1,establecimiento,True,86.8673050615595,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110361,Centro de Salud Familiar Bicentenario,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,86.8673050615595
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1644.0,1894.0,1,1,establecimiento,True,86.80042238648363,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,86.80042238648363
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",852.0,1045.0,1,1,establecimiento,True,81.5311004784689,10,Servicio de Salud Metropolitano Occidente,13128,Renca,110364,Centro de Salud Familiar Huamachuco,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,81.5311004784689
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",484.0,699.0,1,1,establecimiento,True,69.241773962804,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110150,Hospital San José (Melipilla),Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,69.241773962804
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1364.0,2028.0,1,1,establecimiento,True,67.25838264299803,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,67.25838264299803
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1649.0,1980.0,1,1,establecimiento,True,83.28282828282828,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110379,Centro de Salud Familiar Dr. Francisco Boris Soler,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,83.28282828282828
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",701.0,925.0,1,1,establecimiento,True,75.78378378378379,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110380,Centro de Salud Familiar San Manuel,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,75.78378378378379
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",370.0,485.0,1,1,establecimiento,True,76.28865979381443,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,76.28865979381443
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",388.0,477.0,1,1,establecimiento,True,81.34171907756813,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110440,Posta de Salud Rural Bollenar,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,81.34171907756813
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",183.0,296.0,1,1,establecimiento,True,61.82432432432432,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110445,Posta de Salud Rural Pahuilmo,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,61.82432432432432
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",123.0,192.0,1,1,establecimiento,True,64.0625,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110455,Posta de Salud Rural Pabellón,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,64.0625
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",296.0,423.0,1,1,establecimiento,True,69.97635933806147,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110778,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,69.97635933806147
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",111.0,139.0,1,1,establecimiento,True,79.85611510791367,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110781,Centro Comunitario de Salud Familiar Obispo Pablo Lizama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,79.85611510791367
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",113.0,130.0,1,1,establecimiento,True,86.92307692307692,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,110783,Centro Comunitario de Salud Familiar Codigua,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,86.92307692307692
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",678.0,862.0,1,1,establecimiento,True,78.65429234338747,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,200965,Centro de Salud Familiar Florencia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,78.65429234338747
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",397.0,435.0,1,1,establecimiento,True,91.26436781609195,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,110393,Centro de Salud Familiar Villa Alhué,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,91.26436781609195
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",147.0,161.0,1,1,establecimiento,True,91.30434782608695,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,110503,Centro Comunitario de Salud Familiar Hacienda Alhué,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,91.30434782608695
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",31.0,31.0,1,1,establecimiento,True,100.0,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,110505,Posta de Salud Rural Pichi,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,100.0
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",50.0,57.0,1,1,establecimiento,True,87.71929824561403,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,110510,Posta de Salud Rural El Asiento,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,87.71929824561403
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1702.0,1844.0,1,1,establecimiento,True,92.29934924078091,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,110160,Hospital de Curacaví,Hospital,Servicio de Salud,,Vigente en Operación Habitual,False,92.29934924078091
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",379.0,510.0,1,1,establecimiento,True,74.31372549019608,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,110385,Centro de Salud Familiar Adriana Madrid De Costabal,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,74.31372549019608
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",120.0,224.0,1,1,establecimiento,True,53.57142857142857,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,110465,Posta de Salud Rural Santa Emilia,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,53.57142857142857
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",50.0,110.0,1,1,establecimiento,True,45.45454545454545,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,110470,Posta de Salud Rural Las Mercedes ( María Pinto ),Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,45.45454545454545
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",128.0,297.0,1,1,establecimiento,True,43.09764309764309,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,110475,Posta de Salud Rural Chorombo,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,43.09764309764309
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",356.0,524.0,1,1,establecimiento,True,67.93893129770993,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,110387,Centro de Salud Familiar San Pedro,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,67.93893129770993
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",49.0,132.0,1,1,establecimiento,True,37.121212121212125,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,110485,Posta de Salud Rural Loica,Posta de Salud Rural (PSR),Municipal,Primario,Cerrado,True,37.121212121212125
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",16.0,17.0,1,1,establecimiento,True,94.11764705882352,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,110490,Posta de Salud Rural La Manga,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,94.11764705882352
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",51.0,56.0,1,1,establecimiento,True,91.07142857142857,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,110492,Posta de Salud Rural Nihue,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,91.07142857142857
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",55.0,72.0,1,1,establecimiento,True,76.38888888888889,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,110495,Posta de Salud Rural El Prado,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,76.38888888888889
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",441.0,633.0,1,1,establecimiento,True,69.66824644549763,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,110130,Hospital Adalberto Steeger (Talagante),Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,69.66824644549763
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1859.0,4124.0,1,1,establecimiento,True,45.07759456838021,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,110390,Centro de Salud Familiar Dr. Alberto Allende Jones,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,45.07759456838021
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",195.0,349.0,1,1,establecimiento,True,55.873925501432666,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,110400,Posta de Salud Rural Aliro Cárcarmo (Lonquén),Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,55.873925501432666
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",185.0,333.0,1,1,establecimiento,True,55.55555555555556,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,200365,Centro Comunitario de Salud Familiar Villa Los Presidentes,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,55.55555555555556
2025,14,"Porcentaje de personas con diagnóstico de DM2, con evaluación de función renal",Función renal y ERC,%,calculado,"Mes 12, Col01 total.",1027.0,1732.0,1,1,establecimiento,True,59.29561200923787,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,110370,Centro de Salud Familiar El Monte,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,59.29561200923787
